start_position,end_position,chou_fasman,emini,kolaskar_tongaonkar,parker,isoelectric_point,aromaticity,hydrophobicity,stability,target
44,50,0.881,1.107,1.101,-2.757,4.436950684,0.075949367,1.267088608,13.97468354,1
37,43,1.01,5.109,0.972,4.286,4.436950684,0.075949367,1.267088608,13.97468354,1
35,41,0.823,1.363,1.01,0.5,4.436950684,0.075949367,1.267088608,13.97468354,1
38,44,1.113,4.927,0.974,4.6,4.436950684,0.075949367,1.267088608,13.97468354,1
29,35,1.05,0.54,1.006,-0.514,4.436950684,0.075949367,1.267088608,13.97468354,1
33,39,0.96,1.363,0.991,1.229,4.436950684,0.075949367,1.267088608,13.97468354,1
28,34,1.031,0.437,1.015,-0.343,4.436950684,0.075949367,1.267088608,13.97468354,1
30,36,0.911,0.45,1.06,-2.643,4.436950684,0.075949367,1.267088608,13.97468354,1
46,52,0.866,2.01,1.073,-1.271,4.436950684,0.075949367,1.267088608,13.97468354,1
34,40,0.831,1.391,1.018,0.714,4.436950684,0.075949367,1.267088608,13.97468354,1
36,42,0.877,2.725,0.999,2.671,4.436950684,0.075949367,1.267088608,13.97468354,1
45,51,0.81,0.957,1.107,-3.443,4.436950684,0.075949367,1.267088608,13.97468354,1
48,54,0.753,1.39,1.068,-3.057,4.436950684,0.075949367,1.267088608,13.97468354,1
49,55,0.736,1.182,1.054,-2.886,4.436950684,0.075949367,1.267088608,13.97468354,1
43,49,0.963,0.874,1.128,-3.057,4.436950684,0.075949367,1.267088608,13.97468354,1
47,53,0.884,2.483,1.065,-1.443,4.436950684,0.075949367,1.267088608,13.97468354,1
42,48,1.019,1.836,1.094,-0.886,4.436950684,0.075949367,1.267088608,13.97468354,1
41,47,1.07,4.361,1.041,1.029,4.436950684,0.075949367,1.267088608,13.97468354,1
259,265,0.93,1.183,1.075,0.914,6.309387207,0.080229226,0.088825215,30.8865616,1
264,270,0.784,0.425,1.032,0.171,6.309387207,0.080229226,0.088825215,30.8865616,1
222,228,1.166,1.738,0.909,3.714,5.644714355,0.07029877,-0.312478032,28.06731107,1
31,37,1.084,1.731,0.945,0.629,5.004089355,0.127090301,-0.398327759,31.72575251,1
141,147,1.32,1.216,0.974,4.043,8.856872559,0.127388535,-1.088535032,30.34840764,1
20,26,0.854,0.567,1.035,1.371,8.856872559,0.127388535,-1.088535032,30.34840764,1
53,59,1.071,1.188,0.97,2.5,4.798034668,0.062937063,-0.461538462,44.09090909,1
29,35,1.176,0.977,0.939,1.729,8.588806152,0.144278607,0.267661692,24.40099502,1
204,210,1.127,3.618,0.988,4.571,8.346618652,0.023809524,-0.402380952,18.77619048,1
398,404,0.83,1.024,0.992,0.314,5.725280762,0.129186603,-0.445112782,43.1158715,0
197,203,1.271,4.731,0.943,6.529,9.526794434,0.081521739,-0.826086957,41.75217391,1
170,176,0.917,0.284,1.072,0.929,9.526794434,0.081521739,-0.826086957,41.75217391,1
26,32,1.089,0.674,1.041,3.357,4.313049316,0.0625,-1.001041667,61.62395833,1
81,87,1.19,2.374,0.992,6.029,4.313049316,0.0625,-1.001041667,61.62395833,1
236,242,1.036,0.646,1.041,3.1,4.313049316,0.0625,-1.001041667,61.62395833,1
266,272,1.074,1.11,1.042,3.457,4.313049316,0.0625,-1.001041667,61.62395833,1
181,187,1.089,1.125,1.102,2.371,4.313049316,0.0625,-1.001041667,61.62395833,1
231,237,1.117,1.935,1.026,4.9,4.313049316,0.0625,-1.001041667,61.62395833,1
46,52,1.253,0.332,1.01,5.243,4.313049316,0.0625,-1.001041667,61.62395833,1
318,324,0.96,0.626,1.018,0.629,5.091247559,0.096692112,-0.106615776,23.63562341,1
157,163,1.087,1.285,1.01,3,6.869689941,0.095469256,0.571035599,29.07576052,0
415,421,1.293,0.685,0.97,1.086,4.957336426,0.103293413,-0.072754491,28.86947605,1
134,140,1.12,0.359,1.062,-0.257,9.930236816,0.087431694,-0.422404372,91.82786885,1
191,197,0.794,0.164,1.076,-3.4,8.20880127,0.125,0.089,56.0615,0
368,374,0.77,0.268,0.974,-5.171,8.20880127,0.125,0.089,56.0615,0
340,346,0.933,0.536,1.047,-0.514,8.20880127,0.125,0.089,56.0615,0
323,329,1.147,0.253,1.124,0.371,8.20880127,0.125,0.089,56.0615,0
264,270,0.647,0.03,1.255,-6.729,8.20880127,0.125,0.089,56.0615,0
250,256,0.746,0.161,1.115,-3.514,8.20880127,0.125,0.089,56.0615,0
243,249,1.131,0.585,1.015,-0.386,8.20880127,0.125,0.089,56.0615,0
321,327,1.046,0.109,1.166,-0.543,8.20880127,0.125,0.089,56.0615,0
318,324,1.199,0.173,1.057,3.243,8.20880127,0.125,0.089,56.0615,0
207,213,1.113,0.881,0.976,-0.143,8.20880127,0.125,0.089,56.0615,0
273,279,1.121,1.264,1.008,1.214,8.20880127,0.125,0.089,56.0615,0
338,344,0.834,0.693,1.024,-0.329,8.20880127,0.125,0.089,56.0615,0
394,400,0.779,0.073,1.192,-5.8,8.20880127,0.125,0.089,56.0615,0
393,399,0.797,0.091,1.183,-5.971,8.20880127,0.125,0.089,56.0615,0
193,199,0.68,0.226,1.088,-5.057,8.20880127,0.125,0.089,56.0615,0
254,260,0.543,0.041,1.14,-8.686,8.20880127,0.125,0.089,56.0615,0
259,265,0.66,0.034,1.236,-7.514,8.20880127,0.125,0.089,56.0615,0
257,263,0.576,0.054,1.191,-9.029,8.20880127,0.125,0.089,56.0615,0
182,188,0.85,0.123,1.166,-4.671,8.20880127,0.125,0.089,56.0615,0
194,200,0.679,0.215,1.111,-5.057,8.20880127,0.125,0.089,56.0615,0
267,273,0.703,0.111,1.191,-5.671,8.20880127,0.125,0.089,56.0615,0
308,314,1.154,0.089,1.187,1.257,8.20880127,0.125,0.089,56.0615,0
344,350,0.884,0.205,1.108,-4.829,8.20880127,0.125,0.089,56.0615,0
357,363,1.023,0.35,1.083,-0.371,8.20880127,0.125,0.089,56.0615,0
353,359,0.814,0.166,1.104,-3.443,8.20880127,0.125,0.089,56.0615,0
192,198,0.836,0.319,1.048,-3.1,8.20880127,0.125,0.089,56.0615,0
181,187,1.001,0.164,1.093,-3.329,8.20880127,0.125,0.089,56.0615,0
359,365,1.074,0.425,1.055,-0.486,8.20880127,0.125,0.089,56.0615,0
276,282,1.069,0.172,1.125,-0.829,8.20880127,0.125,0.089,56.0615,0
319,325,1.207,0.16,1.086,2.114,8.20880127,0.125,0.089,56.0615,0
184,190,0.904,0.246,1.155,-2.5,8.20880127,0.125,0.089,56.0615,0
224,230,1.351,2.96,0.967,5.686,8.20880127,0.125,0.089,56.0615,0
245,251,0.999,0.312,1.041,-2,8.20880127,0.125,0.089,56.0615,0
234,240,1.286,1.009,1.083,3.7,8.20880127,0.125,0.089,56.0615,0
392,398,0.701,0.04,1.182,-6.843,8.20880127,0.125,0.089,56.0615,0
256,262,0.559,0.046,1.177,-8.857,8.20880127,0.125,0.089,56.0615,0
266,272,0.561,0.047,1.232,-8.243,8.20880127,0.125,0.089,56.0615,0
255,261,0.541,0.039,1.163,-8.686,8.20880127,0.125,0.089,56.0615,0
260,266,0.641,0.027,1.245,-7.343,8.20880127,0.125,0.089,56.0615,0
199,205,0.917,0.469,1.079,-0.771,8.20880127,0.125,0.089,56.0615,0
324,330,1.114,0.495,1.05,-1.257,8.20880127,0.125,0.089,56.0615,0
202,208,1.126,1.037,1.053,1.986,8.20880127,0.125,0.089,56.0615,0
326,332,1.01,0.4,1.041,-1.429,8.20880127,0.125,0.089,56.0615,0
369,375,0.813,0.279,0.949,-6.9,8.20880127,0.125,0.089,56.0615,0
263,269,0.66,0.034,1.236,-7.514,8.20880127,0.125,0.089,56.0615,0
206,212,1.113,0.881,0.976,-0.143,8.20880127,0.125,0.089,56.0615,0
272,278,0.989,0.674,1.035,-0.4,8.20880127,0.125,0.089,56.0615,0
258,264,0.66,0.034,1.236,-7.514,8.20880127,0.125,0.089,56.0615,0
183,189,0.849,0.117,1.189,-4.671,8.20880127,0.125,0.089,56.0615,0
265,271,0.561,0.047,1.232,-8.243,8.20880127,0.125,0.089,56.0615,0
262,268,0.66,0.034,1.236,-7.514,8.20880127,0.125,0.089,56.0615,0
271,277,0.989,0.674,1.035,-0.4,8.20880127,0.125,0.089,56.0615,0
261,267,0.66,0.034,1.236,-7.514,8.20880127,0.125,0.089,56.0615,0
389,395,0.794,0.066,1.187,-5.9,8.20880127,0.125,0.089,56.0615,0
195,201,0.73,0.358,1.085,-3,8.20880127,0.125,0.089,56.0615,0
268,274,0.78,0.201,1.201,-4.629,8.20880127,0.125,0.089,56.0615,0
186,192,0.781,0.161,1.155,-2.5,8.20880127,0.125,0.089,56.0615,0
349,355,0.754,0.194,1.205,-3.843,8.20880127,0.125,0.089,56.0615,0
390,396,0.794,0.066,1.187,-5.9,8.20880127,0.125,0.089,56.0615,0
189,195,0.797,0.197,1.091,-3.286,8.20880127,0.125,0.089,56.0615,0
251,257,0.661,0.26,1.069,-5.029,8.20880127,0.125,0.089,56.0615,0
366,372,0.759,0.18,1.003,-3.857,8.20880127,0.125,0.089,56.0615,0
347,353,0.831,0.167,1.186,-4.557,8.20880127,0.125,0.089,56.0615,0
360,366,0.936,0.354,1.109,-2.614,8.20880127,0.125,0.089,56.0615,0
200,206,0.934,0.551,1.093,-0.943,8.20880127,0.125,0.089,56.0615,0
196,202,0.713,0.304,1.071,-2.829,8.20880127,0.125,0.089,56.0615,0
269,275,0.836,0.421,1.168,-2.457,8.20880127,0.125,0.089,56.0615,0
187,193,0.783,0.169,1.132,-2.5,8.20880127,0.125,0.089,56.0615,0
350,356,0.807,0.247,1.154,-3.957,8.20880127,0.125,0.089,56.0615,0
336,342,0.834,0.354,1.049,-2.357,8.20880127,0.125,0.089,56.0615,0
249,255,0.764,0.228,1.068,-2.971,8.20880127,0.125,0.089,56.0615,0
307,313,1.103,0.061,1.176,-0.086,8.20880127,0.125,0.089,56.0615,0
277,283,0.93,0.143,1.178,-2.957,8.20880127,0.125,0.089,56.0615,0
371,377,1.049,0.58,0.934,-3.214,8.20880127,0.125,0.089,56.0615,0
372,378,1.167,0.785,0.96,-1.686,8.20880127,0.125,0.089,56.0615,0
320,326,1.051,0.113,1.125,0.157,8.20880127,0.125,0.089,56.0615,0
233,239,1.291,1.05,1.041,4.4,8.20880127,0.125,0.089,56.0615,0
226,232,1.33,3.341,0.971,5.686,8.20880127,0.125,0.089,56.0615,0
352,358,0.809,0.26,1.131,-3.957,8.20880127,0.125,0.089,56.0615,0
244,250,1.131,0.585,1.015,-0.386,8.20880127,0.125,0.089,56.0615,0
391,397,0.847,0.084,1.136,-6.014,8.20880127,0.125,0.089,56.0615,0
325,331,1.141,0.714,1.037,0.186,8.20880127,0.125,0.089,56.0615,0
388,394,0.841,0.191,1.137,-5.8,8.20880127,0.125,0.089,56.0615,0
185,191,0.776,0.252,1.182,-3.014,8.20880127,0.125,0.089,56.0615,0
203,209,1.196,1.555,1.016,1.7,8.20880127,0.125,0.089,56.0615,0
309,315,1.213,0.206,1.164,3.386,8.20880127,0.125,0.089,56.0615,0
327,333,1.037,0.576,1.029,0.014,8.20880127,0.125,0.089,56.0615,0
230,236,1.339,3.028,0.992,4.5,8.20880127,0.125,0.089,56.0615,0
362,368,0.946,0.434,1.082,-1,8.20880127,0.125,0.089,56.0615,0
190,196,0.797,0.197,1.091,-3.286,8.20880127,0.125,0.089,56.0615,0
275,281,0.991,0.192,1.118,-0.271,8.20880127,0.125,0.089,56.0615,0
225,231,1.266,4.317,0.972,5.614,8.20880127,0.125,0.089,56.0615,0
204,210,1.116,1.058,0.992,-0.029,8.20880127,0.125,0.089,56.0615,0
228,234,1.261,3.392,0.985,5.057,8.20880127,0.125,0.089,56.0615,0
355,361,0.946,0.286,1.074,-1.986,8.20880127,0.125,0.089,56.0615,0
253,259,0.611,0.115,1.1,-6.943,8.20880127,0.125,0.089,56.0615,0
343,349,0.936,0.486,1.054,-2.914,8.20880127,0.125,0.089,56.0615,0
198,204,0.849,0.685,1.059,-1.1,8.20880127,0.125,0.089,56.0615,0
252,258,0.661,0.26,1.069,-5.029,8.20880127,0.125,0.089,56.0615,0
247,253,0.884,0.772,1,-1.343,8.20880127,0.125,0.089,56.0615,0
367,373,0.811,0.229,0.952,-3.971,8.20880127,0.125,0.089,56.0615,0
310,316,1.213,0.206,1.164,3.386,8.20880127,0.125,0.089,56.0615,0
180,186,1.121,0.267,1.059,-1.086,8.20880127,0.125,0.089,56.0615,0
205,211,1.113,0.881,0.976,-0.143,8.20880127,0.125,0.089,56.0615,0
348,354,0.819,0.15,1.205,-3.771,8.20880127,0.125,0.089,56.0615,0
212,218,1.127,0.278,1.018,-0.386,8.20880127,0.125,0.089,56.0615,0
306,312,1.137,0.153,1.118,0.643,8.20880127,0.125,0.089,56.0615,0
232,238,1.326,2.625,0.984,5.129,8.20880127,0.125,0.089,56.0615,0
235,241,1.367,1.147,1.077,3.7,8.20880127,0.125,0.089,56.0615,0
229,235,1.326,2.625,0.984,5.129,8.20880127,0.125,0.089,56.0615,0
361,367,1.056,0.576,1.075,-0.371,8.20880127,0.125,0.089,56.0615,0
227,233,1.33,3.341,0.971,5.686,8.20880127,0.125,0.089,56.0615,0
341,347,0.923,0.438,1.073,-2.129,8.20880127,0.125,0.089,56.0615,0
345,351,0.87,0.176,1.15,-4.043,8.20880127,0.125,0.089,56.0615,0
208,214,1.127,0.849,0.964,-0.571,8.20880127,0.125,0.089,56.0615,0
322,328,1.08,0.272,1.109,0.186,8.20880127,0.125,0.089,56.0615,0
201,207,1.059,1.117,1.038,1.8,8.20880127,0.125,0.089,56.0615,0
197,203,0.846,0.571,1.044,-1.214,8.20880127,0.125,0.089,56.0615,0
179,185,1.174,0.467,1.011,0.971,8.20880127,0.125,0.089,56.0615,0
211,217,1.041,0.405,1.023,-0.457,8.20880127,0.125,0.089,56.0615,0
231,237,1.259,2.827,0.97,4.943,8.20880127,0.125,0.089,56.0615,0
289,295,1.226,0.738,1.013,4.471,8.20880127,0.125,0.089,56.0615,0
363,369,0.796,0.197,1.095,-2.443,8.20880127,0.125,0.089,56.0615,0
358,364,1.009,0.3,1.125,0.414,8.20880127,0.125,0.089,56.0615,0
270,276,0.974,0.506,1.114,-0.329,8.20880127,0.125,0.089,56.0615,0
188,194,0.784,0.177,1.11,-2.5,8.20880127,0.125,0.089,56.0615,0
351,357,0.809,0.26,1.131,-3.957,8.20880127,0.125,0.089,56.0615,0
354,360,0.813,0.158,1.127,-3.443,8.20880127,0.125,0.089,56.0615,0
342,348,0.923,0.438,1.073,-2.129,8.20880127,0.125,0.089,56.0615,0
364,370,0.796,0.143,1.092,-4.614,8.20880127,0.125,0.089,56.0615,0
339,345,0.933,0.536,1.047,-0.514,8.20880127,0.125,0.089,56.0615,0
337,343,0.886,0.842,0.996,-0.443,8.20880127,0.125,0.089,56.0615,0
356,362,1.023,0.255,1.081,-2.543,8.20880127,0.125,0.089,56.0615,0
365,371,0.81,0.191,1.013,-4.686,8.20880127,0.125,0.089,56.0615,0
346,352,0.883,0.203,1.157,-4.671,8.20880127,0.125,0.089,56.0615,0
248,254,0.834,0.341,1.031,-3.257,8.20880127,0.125,0.089,56.0615,0
370,376,0.969,0.394,0.909,-4.943,8.20880127,0.125,0.089,56.0615,0
210,216,0.956,0.43,1.026,-2.7,8.20880127,0.125,0.089,56.0615,0
209,215,1.009,0.548,0.975,-2.814,8.20880127,0.125,0.089,56.0615,0
373,379,1.166,0.654,1.021,-2.4,8.20880127,0.125,0.089,56.0615,0
274,280,0.984,0.562,1.082,-0.743,8.20880127,0.125,0.089,56.0615,0
246,252,0.911,0.618,1.041,-2.214,8.20880127,0.125,0.089,56.0615,0
374,380,1.191,0.975,1.059,-1.243,8.20880127,0.125,0.089,56.0615,0
244,250,1.027,1.011,1.057,2.129,7.879333496,0.094003241,-0.123176661,29.83617504,1
35,41,1.179,0.393,1.082,2.843,8.110656738,0.129411765,-0.196470588,11.99294118,1
530,536,0.943,0.148,1.139,-0.971,5.899719238,0.079051383,-0.145454545,31.34594862,1
211,217,0.841,0.8,1.02,2.457,6.184753418,0.072210066,-0.681400438,45.2404814,0
432,438,0.894,0.97,0.974,1.071,6.184753418,0.072210066,-0.681400438,45.2404814,0
318,324,0.904,0.262,1.098,1.3,6.184753418,0.072210066,-0.681400438,45.2404814,0
39,45,0.9,0.632,1.013,3.286,6.184753418,0.072210066,-0.681400438,45.2404814,1
49,55,1.167,2.237,0.939,3.571,6.184753418,0.072210066,-0.681400438,45.2404814,0
1368,1374,1.18,2.651,1.043,1.286,5.109191895,0.10845987,0.123427332,32.59988431,1
240,246,1.136,2.669,1.007,3.757,9.200012207,0.07768595,-0.218347107,37.11441322,1
274,280,0.854,0.539,1.102,-5.171,9.225036621,0.101895735,0.34028436,41.93080569,1
177,183,0.911,0.097,1.182,-1.414,5.901794434,0.068010076,-0.392443325,39.6415869,1
221,227,1.116,0.681,0.982,3.457,5.901794434,0.068010076,-0.392443325,39.6415869,1
503,509,1.169,3.002,0.901,6.057,6.055236816,0.065789474,-0.236466165,52.33496241,1
85,92,1.292,1.406,1.006,3.388,5.79901123,0.059405941,-0.343762376,44.41287129,1
127,134,0.949,0.874,0.972,2.038,5.207458496,0.062857143,-0.271238095,48.95904762,1
61,68,1.309,1.485,0.942,4.875,5.207458496,0.062857143,-0.271238095,48.95904762,1
474,481,0.999,2.608,0.962,5.862,5.207458496,0.062857143,-0.271238095,48.95904762,1
151,158,0.729,0.255,1.053,0.488,5.207458496,0.062857143,-0.271238095,48.95904762,1
147,154,0.874,0.773,0.952,1.45,5.207458496,0.062857143,-0.271238095,48.95904762,1
439,446,1.109,0.543,0.992,2.9,5.207458496,0.062857143,-0.271238095,48.95904762,1
503,510,0.841,2,0.971,3.488,5.207458496,0.062857143,-0.271238095,48.95904762,1
95,102,0.927,0.249,1.123,-0.225,5.207458496,0.062857143,-0.271238095,48.95904762,1
486,493,0.889,3.139,0.95,5.087,5.207458496,0.062857143,-0.271238095,48.95904762,1
119,126,1.123,1.445,0.927,4.7,5.207458496,0.062857143,-0.271238095,48.95904762,1
413,420,0.836,0.486,1.088,0.337,5.207458496,0.062857143,-0.271238095,48.95904762,1
490,497,0.823,0.747,1.01,1.063,5.207458496,0.062857143,-0.271238095,48.95904762,1
518,525,1.171,1.089,0.997,2.263,5.207458496,0.062857143,-0.271238095,48.95904762,1
371,378,1.064,3.045,0.995,3.75,6.638977051,0.085385878,-0.091461412,45.53632184,1
82,89,1,3.022,0.98,4.413,6.638977051,0.085385878,-0.091461412,45.53632184,1
477,484,0.791,0.365,1.068,-0.987,6.638977051,0.085385878,-0.091461412,45.53632184,1
463,470,0.851,0.13,1.004,-2.587,6.638977051,0.085385878,-0.091461412,45.53632184,0
358,365,1.04,1.891,0.925,3.075,6.638977051,0.085385878,-0.091461412,45.53632184,1
382,389,0.825,0.531,1.084,1.688,6.638977051,0.085385878,-0.091461412,45.53632184,1
4,11,0.864,1.855,0.962,1.763,6.638977051,0.085385878,-0.091461412,45.53632184,0
502,509,1.032,3.04,0.976,4.05,6.638977051,0.085385878,-0.091461412,45.53632184,1
590,597,0.908,3.375,0.968,4.825,6.638977051,0.085385878,-0.091461412,45.53632184,1
366,373,0.978,0.654,1.109,2.112,6.638977051,0.085385878,-0.091461412,45.53632184,1
428,435,1.195,3.81,0.921,7.025,5.20501709,0.075728155,-0.377475728,50.3407767,1
58,65,1.025,1.411,0.976,3.375,5.838439941,0.079268293,-0.243292683,39.13628049,1
40,47,0.77,0.202,1.083,0.238,5.838439941,0.079268293,-0.243292683,39.13628049,1
304,311,0.809,1.633,0.951,2.1,5.838439941,0.079268293,-0.243292683,39.13628049,1
166,173,1.029,6.528,0.975,3.8,5.838439941,0.079268293,-0.243292683,39.13628049,1
142,149,0.971,1.529,1.061,2.5,5.838439941,0.079268293,-0.243292683,39.13628049,1
298,305,0.946,2.083,0.995,2.362,5.838439941,0.079268293,-0.243292683,39.13628049,1
193,200,1.039,1.001,1.018,2.025,5.838439941,0.079268293,-0.243292683,39.13628049,1
960,967,1.079,1.042,0.966,4.113,4.974914551,0.092190252,-0.362830299,28.22002936,0
944,951,1.47,2.999,0.913,4.775,4.974914551,0.092190252,-0.362830299,28.22002936,0
958,965,1.193,1.116,0.963,3.462,4.974914551,0.092190252,-0.362830299,28.22002936,0
956,963,1.325,2.512,0.91,4.938,4.974914551,0.092190252,-0.362830299,28.22002936,0
954,961,1.47,2.999,0.913,4.775,4.974914551,0.092190252,-0.362830299,28.22002936,0
959,966,1.09,1.202,0.972,3.563,4.974914551,0.092190252,-0.362830299,28.22002936,0
943,950,1.47,2.999,0.913,4.775,4.974914551,0.092190252,-0.362830299,28.22002936,0
957,964,1.204,1.288,0.969,2.913,4.974914551,0.092190252,-0.362830299,28.22002936,0
955,962,1.395,2.691,0.929,4.55,4.974914551,0.092190252,-0.362830299,28.22002936,0
961,968,0.959,0.912,0.993,2.25,4.974914551,0.092190252,-0.362830299,28.22002936,0
106,113,1.25,0.356,0.926,5.538,5.514953613,0.019283747,-0.885950413,30.79366391,1
216,223,0.909,0.053,1.105,-0.2,4.25592041,0.038626609,-1.217596567,54.79184549,0
46,53,0.97,1.559,0.938,6.237,4.25592041,0.038626609,-1.217596567,54.79184549,0
226,233,0.534,0.006,1.122,-5.625,4.25592041,0.038626609,-1.217596567,54.79184549,0
38,45,0.929,0.742,0.984,3.825,4.25592041,0.038626609,-1.217596567,54.79184549,0
68,75,1.116,1.255,0.931,7.05,4.25592041,0.038626609,-1.217596567,54.79184549,0
70,77,1.203,0.971,0.952,6.888,4.25592041,0.038626609,-1.217596567,54.79184549,0
208,215,1.401,1.063,0.869,6.1,4.25592041,0.038626609,-1.217596567,54.79184549,0
64,71,1.202,2.687,0.849,8.8,4.25592041,0.038626609,-1.217596567,54.79184549,0
88,95,1.226,1.079,0.947,5.963,4.25592041,0.038626609,-1.217596567,54.79184549,0
210,217,1.189,0.404,0.93,4.5,4.25592041,0.038626609,-1.217596567,54.79184549,0
26,33,1.031,0.112,1.026,0.638,4.25592041,0.038626609,-1.217596567,54.79184549,0
92,99,1.21,0.899,0.976,5.9,4.25592041,0.038626609,-1.217596567,54.79184549,1
160,167,1.164,0.933,0.952,5.362,4.25592041,0.038626609,-1.217596567,54.79184549,1
192,199,1.205,0.542,0.956,6.012,4.25592041,0.038626609,-1.217596567,54.79184549,0
66,73,1.034,2.022,0.893,7.65,4.25592041,0.038626609,-1.217596567,54.79184549,0
44,51,0.797,2.604,0.897,6.563,4.25592041,0.038626609,-1.217596567,54.79184549,0
48,55,1.056,1.206,0.958,6.075,4.25592041,0.038626609,-1.217596567,54.79184549,0
50,57,1.154,1.077,0.984,5.363,4.25592041,0.038626609,-1.217596567,54.79184549,0
58,65,1.294,1.289,0.894,7.387,4.25592041,0.038626609,-1.217596567,54.79184549,0
80,87,1.306,1.193,0.97,6.45,4.25592041,0.038626609,-1.217596567,54.79184549,1
224,231,0.624,0.005,1.155,-4.45,4.25592041,0.038626609,-1.217596567,54.79184549,0
204,211,1.486,0.711,0.899,7.4,4.25592041,0.038626609,-1.217596567,54.79184549,0
16,23,0.845,0.116,1.05,-0.075,4.25592041,0.038626609,-1.217596567,54.79184549,0
222,229,0.604,0.003,1.195,-5.175,4.25592041,0.038626609,-1.217596567,54.79184549,0
72,79,1.301,0.724,0.961,6.35,4.25592041,0.038626609,-1.217596567,54.79184549,0
42,49,0.779,1.24,0.947,4.438,4.25592041,0.038626609,-1.217596567,54.79184549,0
86,93,1.185,1.858,0.943,5.313,4.25592041,0.038626609,-1.217596567,54.79184549,0
90,97,1.21,0.899,0.976,5.9,4.25592041,0.038626609,-1.217596567,54.79184549,1
158,165,1.164,0.933,0.952,5.363,4.25592041,0.038626609,-1.217596567,54.79184549,1
190,197,1.147,0.777,0.982,5.3,4.25592041,0.038626609,-1.217596567,54.79184549,0
56,63,1.232,1.485,0.939,6.237,4.25592041,0.038626609,-1.217596567,54.79184549,0
202,209,1.414,0.709,0.937,6.8,4.25592041,0.038626609,-1.217596567,54.79184549,1
214,221,1.044,0.14,1.053,1.363,4.25592041,0.038626609,-1.217596567,54.79184549,0
18,25,0.916,0.349,1.051,2.175,4.25592041,0.038626609,-1.217596567,54.79184549,0
20,27,0.962,0.611,1.009,3.975,4.25592041,0.038626609,-1.217596567,54.79184549,0
34,41,1.031,0.689,0.975,3.725,4.25592041,0.038626609,-1.217596567,54.79184549,0
200,207,1.414,0.709,0.937,6.8,4.25592041,0.038626609,-1.217596567,54.79184549,1
36,43,1.031,0.689,0.975,3.725,4.25592041,0.038626609,-1.217596567,54.79184549,0
62,69,1.215,2.588,0.838,8.425,4.25592041,0.038626609,-1.217596567,54.79184549,0
28,35,0.929,0.077,1.077,-1.7,4.25592041,0.038626609,-1.217596567,54.79184549,0
212,219,1.169,0.27,0.978,4,4.25592041,0.038626609,-1.217596567,54.79184549,0
78,85,1.364,0.832,0.944,7.162,4.25592041,0.038626609,-1.217596567,54.79184549,0
198,205,1.43,0.851,0.907,6.863,4.25592041,0.038626609,-1.217596567,54.79184549,1
